query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
5835,Show me papers by J. C. Jung about silicon nanowire-based flexible inverters.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
569,Which publications on Arxiv featuring University of Wasit scholars explore the topic of heat transfer in condensation processes?,3,3,0,1.0,0.0,0.0,0.0,0.01694915254237288,0.0
1761,Show me studies related to enhancing the brightness of radiation in Optical Processes.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2819,"Locate articles that share an author with 'Seasonal behavior of the CO2 gas exchange process in the “atmosphere-water” system of littoral zone of Southern Baikal. 3. Autumn', investigate the optical properties of smoke haze, and also pertain to the research area of atmospheric chemistry and air pollution.",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
12491,"Can you find more papers from the co-authors of ""Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron""? I would like to focus on those discussing upcoming particle collider ventures.",8,8,0,1.0,0.875,1.0,1.0,1.0,0.875
7797,"Show me papers that have at least one author in common with ""Tunneling of two interacting atoms from excited states"" and explore the topic of tunneling in cold interacting atoms, ideally within the same discipline as the original study.",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
1190,Search for publications by Jin Hong-zhen on methods for generating beams.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
10875,"Show me papers on low-temperature phenomena authored by the co-authors of the study ""Measurement of thermal conductivity and specific heat by impedance spectroscopy of Bi2Te3 thermoelectric element"".",5,5,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
10636,Show me articles on using third derivatives to enhance velocity field reconstruction in the presence of noise from experimental data.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11392,Show me publications from the co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system' that also explore the two-stage Kondo effect.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8469,"Could you search for publications related to Dome shape, particularly those which contain data on resistivity measurements of BaFeAs thin films under pressure?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7879,Show me publications written by Fatemeh Ahmadi that investigate the impact of motion within gravitational fields on spin entanglement.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
6794,Show me publications by Parker Wray that feature studies on mid-infrared photonic crystal waveguides.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3851,Please search for articles related to Approximate Entropy that analyze predictive information by deconstructing it into separate components from various time scales and embedding dimensions.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4951,"Are there any articles related to ""Problems with the Newton-Schrödinger equations"", that also have at least one same co-author, in the same discipline, discussing particle detection rates in non-inertial detectors? I am particularly seeking studies that draw correlations between the issues explored in the initial paper and detector behaviors in accelerating frames of reference.",3,3,0,1.0,0.0,0.0,0.0,0.04,0.0
5190,"Can you find papers published from 2010 onwards that discuss an innovative 3D solar wind model and reference the paper titled ""A polytropic model for the solar wind""?",1,1,0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0
2150,Does Hohai University have any papers that study fish swimming using classical mechanics?,2,1,1,0.5,0.5,0.0,0.0,0.1111111111111111,0.5
9448,List of papers on spectroscopic detection of fluoride levels in Strontium fluoride.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2637,Search for papers by Katharina Brassat on the self-assembly mechanisms in nanosphere suspensions.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2026,Show me papers by Bart V. Beeman on pulsed power diagnostic systems.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
8610,Are there any research papers from Gebze Institute of Technology focusing on the absorption cross section that discuss the optical limiting properties of materials?,2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
4655,Which publications from the Sukachev Institute of Forest address the topic of spin crossover in materials subjected to high pressure conditions?,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
12461,"Find articles by the authors of ""Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping"" that discuss plasma doping simulation.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2314,2015 publications from the National Aviation Academy on gamma-ray measurements results,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7917,Find articles by Moshe Rozali on the dynamics of driven field theories on Arxiv.,3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666
4326,Are there any papers from CMR Institute of Technology authors regarding single-electron transistor modeling?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
2645,"I am looking for publications that both cite ""Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators"" and address the topic of supersymmetry in the context of resolved conifolds.",3,3,0,1.0,1.0,0.0,1.0,0.5,1.0
7887,Which publications by authors affiliated with TRW Inc. discuss lowering the driving voltage needs for actuators?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9015,"I'm keen on obtaining a selection of research papers that delve into the topic of flow instability within micro-channels in relation to restrictive flow orifice. In particular, I'm interested in exploring how these unstable flows at higher pressures can affect design considerations, particularly within applications such as lab-on-a-chip technologies.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3941,"What are the papers on graviton scattering referenced by the study ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity""?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
4074,"Can you find papers published in 2009 about Korea's participation in ITER, which either cite or are referenced by the paper titled, ""Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11496,Please find articles related to control logic with a focus on enhancing system reliability when faced with shading conditions.,2,2,0,1.0,0.0,0.0,0.0,0.038461538461538464,0.0
145,"I'm looking for papers with at least one shared author with ""Physics of Microswimmers - Single Particle Motion and Collective Behavior"", that explore the subject of active turbulence and transport in a self-assembled spinning particles gas within the same research field.",1,1,0,1.0,0.0,0.0,0.0,0.015873015873015872,0.0
9814,"Could you locate studies co-authored by the same individual(s) who contributed to ""Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL),"" that remain within the same field? Specifically, documents that similarly examine phases in a spin model?",9,9,0,1.0,0.0,0.0,0.0,0.029411764705882353,0.2222222222222222
2665,"Can I find any papers by coauthors of ""Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells"" that also explore enhancing light absorption and trapping strategies for better solar cell efficiency?",3,3,0,1.0,0.6666666666666666,0.0,1.0,0.5,0.6666666666666666
12248,Are there any research papers from Clare College exploring the confinement of gravitational magnetic fields within a torus in the field of Torus studies?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
9378,Does any research originating from the Federal University of Ceará involve studying room temperature acoustic-phonon emission in the realm of Terahertz radiation?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5650,Could you show me some research papers that explore generating multiple wavelengths using Barium nitrate in their studies?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
8939,"Looking for papers from the co-authors of ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations"", which further explore the structural stability and elastic properties of Mo2FeB2 alloyed with different elements, similar to the initial investigations with Cr, Ni, and Mn.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11852,Show me publications by Ryan Gavin on squark production and decay incorporating parton shower matching.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
1750,Show me research papers about Central composite design focusing on parameters that influence nanomagnetite particles.,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
3212,Could you show me some 2015 publications on Sensitivity in control systems that have evaluated channel sets for human observer performance prediction?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5332,Which scholarly articles are there from Athabasca University that focus on the examination and interpretation of auroral images?,4,1,3,0.25,0.25,1.0,1.0,1.0,0.25
12719,Show me publications by T. Okada focusing on the study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation.,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
7395,Show me articles by W Zabolotny on the performance of CMS resistive plate chambers.,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2288,Show me publications by A. Matic on neutron beam properties.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
13011,Could you show me some papers that delve into quantum reasoning and its applications within the Principle of locality field?,20,16,4,0.8,0.65,0.0,1.0,0.3333333333333333,0.65
2548,Which publications authored by individuals affiliated with the Sukkur Institute of Business Administration explore the relationship between intensity noise correlations?,5,5,0,1.0,0.2,1.0,1.0,1.0,0.2
1978,Show me publications by I. G. Miron on the topic of integrating plasma-edge in tokamaks.,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
11336,Could you find the research papers by Malinda L. C. Buffon related to thermoelectric materials?,2,2,0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0
4001,Are there any Meteorology research papers from Central Queensland University that concentrate on rainfall forecasting?,3,3,0,1.0,0.0,0.0,0.0,0.025,0.0
11758,Does any research from Lycoming College relate to the field of Null Hypothesis and incorporate permutation entropy as a tool to describe the dynamics studied?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9931,Show me research from Kafrelsheikh University on the topic of thermal bending in nanobeams.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4670,"Publications authored by colleagues of the authors of ""The crystalline fraction of interstellar silicates in starburst galaxies"" that examine spectroscopic observations of the cool evolved stars in M32 using data from 2015.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2501,Search for publications by Andrew D. Elvidge on the topic of terrain-induced turbulence.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
3911,"What are some papers that ""Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System"" cites to validate the GEANT4 optical models?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
284,"I'm looking for research articles related to Schottky Barrier Diode Structures (SBDS), specifically focusing on the impact of an insulator layer on the performance and characteristics of Schottky barrier diodes.",4,2,2,0.5,0.5,0.0,0.0,0.08333333333333333,0.25
3937,"Looking for papers co-authored by contributors of ""Robust source-range estimation using the array/waveguide invariant and a vertical array"", that delve into noise correlation effects, within the domain of underwater acoustic signal processing.",7,6,1,0.8571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
6123,Are there any papers by scholars at California Lutheran University on the topic of magnetic activity in stars that host exoplanets?,3,3,0,1.0,0.0,0.0,0.0,0.022222222222222223,0.0
11340,Show me publications by G. Monastyrskyi on the topic of compact mid-IR light sources.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8175,"Can you show me the papers that ""Asymmetric Ejecta of Cool Supergiants and Hypergiants in the Massive Cluster Westerlund 1"" referenced, and have also presented the dynamical masses of the stars within the Westerlund 1 massive cluster?",1,1,0,1.0,1.0,0.0,0.0,0.05263157894736842,0.0
11605,Show me publications by D. A. Kiselev on the topic of domain formation in ferroelectric thin films.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2332,"I'm looking for papers from Islamic Azad University South Tehran Branch discussing ambipolar diffusion, specifically in relation to nonlinear plasma heating mechanisms. Can you help me find them?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1625,Arxiv publications on angular momentum transfer in excitation-ionization collisions by authors affiliated with Henderson State University.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4113,Show me publications on the structural characteristics of Bixbyite-based (La1−xLux)2O3 alloys.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
2908,"Can you find any publications by co-authors of ""Low-cost bandpass filter for terahertz applications"" that delve into the topic of terahertz modulators?",6,6,0,1.0,0.0,0.0,0.0,0.024390243902439025,0.0
6497,Does the Children's Hospital of Philadelphia have any publications in the realm of Physics addressing pediatric imaging methodologies?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6072,"What are the papers referenced in ""Analytical eigenstates for the quantum Rabi model"" that also discuss interactions between quantum systems?",8,7,1,0.875,0.375,0.0,1.0,0.5,0.375
3017,Show me papers by W. Snoeys on the topic of charged-particle distributions at high rapidity.,5,4,1,0.8,0.8,1.0,1.0,1.0,0.8
1762,Does Reykjavík University have any publications on the topic of THz frequency oscillations in vacuum microdiodes specifically within the context of Diode studies?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
1903,"Show me papers discussing glucose detection through plasmonic nanostructures, which have also been referenced in the paper titled ""Hybrid cavity-coupled plasmonic biosensors for low concentration, label-free and selective biomolecular detection"".",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
5774,Find me papers that explore the applications of quantum cascade lasers and either cite or are cited by the paper titled 'Parallel fiber amplifiers with carrier–envelope drift control for coherent combination of optical frequency combs'.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9440,"Search for publications exploring electron acceleration within gas discharges that are referenced by ""Numerical investigation of the parameters of a runaway electron beam generated in a gas-filled atmospheric-pressure hot-channel diode"".",9,9,0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
4688,Show me articles on Arxiv related to star formation in dwarf galaxy groups within the HIPASS survey.,3,3,0,1.0,1.0,0.0,1.0,0.5,1.0
12264,"Which papers by authors of ""Allowance for polarization in passive space sensing of reflective properties of the Earth’s surface"" explore the impact of polarization effects on the analysis of Earth's surface satellite imagery?",2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
6446,"What are the papers that reference ""Measurement of the b-hadron production cross section using decays to D*(+)mu X- final states in pp collisions at root s=7 TeV with the ATLAS detector"" and also delve into luminosity calibration methods for the LHC?",2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
